Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
NFO,66023,65,NIFTY,NIFTY29SEP26P39000,29-SEP-2026,OPTIDX,PE,39000,0.05,
NFO,66022,65,NIFTY,NIFTY29SEP26C39000,29-SEP-2026,OPTIDX,CE,39000,0.05,
NFO,66021,25,NIFTYNXT50,NIFTYNXT5028APR26C49800,28-APR-2026,OPTIDX,CE,49800,0.05,
NFO,66020,25,NIFTYNXT50,NIFTYNXT5028APR26P49700,28-APR-2026,OPTIDX,PE,49700,0.05,
NFO,66019,25,NIFTYNXT50,NIFTYNXT5028APR26C49700,28-APR-2026,OPTIDX,CE,49700,0.05,
NFO,66018,25,NIFTYNXT50,NIFTYNXT5028APR26P49600,28-APR-2026,OPTIDX,PE,49600,0.05,
NFO,66017,25,NIFTYNXT50,NIFTYNXT5028APR26C49600,28-APR-2026,OPTIDX,CE,49600,0.05,
NFO,66016,25,NIFTYNXT50,NIFTYNXT5028APR26P49400,28-APR-2026,OPTIDX,PE,49400,0.05,
NFO,66013,25,NIFTYNXT50,NIFTYNXT5028APR26C49400,28-APR-2026,OPTIDX,CE,49400,0.05,
NFO,66012,25,NIFTYNXT50,NIFTYNXT5028APR26P33000,28-APR-2026,OPTIDX,PE,33000,0.05,
NFO,66011,25,NIFTYNXT50,NIFTYNXT5028APR26C33000,28-APR-2026,OPTIDX,CE,33000,0.05,
NFO,66010,25,NIFTYNXT50,NIFTYNXT5028APR26P32500,28-APR-2026,OPTIDX,PE,32500,0.05,
NFO,66009,25,NIFTYNXT50,NIFTYNXT5028APR26C32500,28-APR-2026,OPTIDX,CE,32500,0.05,
NFO,66005,25,NIFTYNXT50,NIFTYNXT5028APR26P32000,28-APR-2026,OPTIDX,PE,32000,0.05,
NFO,66004,25,NIFTYNXT50,NIFTYNXT5028APR26C32000,28-APR-2026,OPTIDX,CE,32000,0.05,
NFO,66003,25,NIFTYNXT50,NIFTYNXT5028APR26P31500,28-APR-2026,OPTIDX,PE,31500,0.05,
NFO,66002,25,NIFTYNXT50,NIFTYNXT5028APR26C31500,28-APR-2026,OPTIDX,CE,31500,0.05,
NFO,65975,4425,UNIONBANK,UNIONBANK28APR26P245,28-APR-2026,OPTSTK,PE,245,0.01,
NFO,65974,4425,UNIONBANK,UNIONBANK28APR26C245,28-APR-2026,OPTSTK,CE,245,0.01,
NFO,65947,65,NIFTY,NIFTY26MAY26P17700,26-MAY-2026,OPTIDX,PE,17700,0.05,
NFO,65946,65,NIFTY,NIFTY26MAY26C17700,26-MAY-2026,OPTIDX,CE,17700,0.05,
NFO,65939,65,NIFTY,NIFTY26MAY26P17650,26-MAY-2026,OPTIDX,PE,17650,0.05,
NFO,65938,65,NIFTY,NIFTY26MAY26C17650,26-MAY-2026,OPTIDX,CE,17650,0.05,
NFO,65937,65,NIFTY,NIFTY26MAY26P17600,26-MAY-2026,OPTIDX,PE,17600,0.05,
NFO,65936,65,NIFTY,NIFTY29SEP26P36000,29-SEP-2026,OPTIDX,PE,36000,0.05,
NFO,65935,65,NIFTY,NIFTY29SEP26C36000,29-SEP-2026,OPTIDX,CE,36000,0.05,
NFO,65934,65,NIFTY,NIFTY26MAY26C17600,26-MAY-2026,OPTIDX,CE,17600,0.05,
NFO,65933,65,NIFTY,NIFTY26MAY26P17550,26-MAY-2026,OPTIDX,PE,17550,0.05,
NFO,65932,65,NIFTY,NIFTY26MAY26C17550,26-MAY-2026,OPTIDX,CE,17550,0.05,
NFO,65930,65,NIFTY,NIFTY29SEP26P33000,29-SEP-2026,OPTIDX,PE,33000,0.05,
NFO,65929,65,NIFTY,NIFTY29SEP26C33000,29-SEP-2026,OPTIDX,CE,33000,0.05,
NFO,65927,65,NIFTY,NIFTY26MAY26P17500,26-MAY-2026,OPTIDX,PE,17500,0.05,
NFO,65926,65,NIFTY,NIFTY26MAY26C17500,26-MAY-2026,OPTIDX,CE,17500,0.05,
NFO,65924,65,NIFTY,NIFTY29SEP26P30000,29-SEP-2026,OPTIDX,PE,30000,0.05,
NFO,65923,65,NIFTY,NIFTY29SEP26C30000,29-SEP-2026,OPTIDX,CE,30000,0.05,
NFO,65919,65,NIFTY,NIFTY26MAY26P17450,26-MAY-2026,OPTIDX,PE,17450,0.05,
NFO,65918,65,NIFTY,NIFTY26MAY26C17450,26-MAY-2026,OPTIDX,CE,17450,0.05,
NFO,65917,65,NIFTY,NIFTY26MAY26P17400,26-MAY-2026,OPTIDX,PE,17400,0.05,
NFO,65916,65,NIFTY,NIFTY26MAY26C17400,26-MAY-2026,OPTIDX,CE,17400,0.05,
NFO,65915,65,NIFTY,NIFTY26MAY26P17350,26-MAY-2026,OPTIDX,PE,17350,0.05,
NFO,65914,65,NIFTY,NIFTY26MAY26C17350,26-MAY-2026,OPTIDX,CE,17350,0.05,
NFO,65913,65,NIFTY,NIFTY26MAY26P17300,26-MAY-2026,OPTIDX,PE,17300,0.05,
NFO,65912,65,NIFTY,NIFTY26MAY26C17300,26-MAY-2026,OPTIDX,CE,17300,0.05,
NFO,65911,65,NIFTY,NIFTY26MAY26P17250,26-MAY-2026,OPTIDX,PE,17250,0.05,
NFO,65910,65,NIFTY,NIFTY26MAY26C17250,26-MAY-2026,OPTIDX,CE,17250,0.05,
NFO,65909,65,NIFTY,NIFTY28APR26P17700,28-APR-2026,OPTIDX,PE,17700,0.05,
NFO,65908,65,NIFTY,NIFTY28APR26C17700,28-APR-2026,OPTIDX,CE,17700,0.05,
NFO,65907,65,NIFTY,NIFTY29SEP26P27000,29-SEP-2026,OPTIDX,PE,27000,0.05,
NFO,65906,65,NIFTY,NIFTY29SEP26C27000,29-SEP-2026,OPTIDX,CE,27000,0.05,
NFO,65905,65,NIFTY,NIFTY29SEP26P26000,29-SEP-2026,OPTIDX,PE,26000,0.05,
NFO,65904,65,NIFTY,NIFTY29SEP26C26000,29-SEP-2026,OPTIDX,CE,26000,0.05,
NFO,65903,65,NIFTY,NIFTY29SEP26P25000,29-SEP-2026,OPTIDX,PE,25000,0.05,
NFO,65902,65,NIFTY,NIFTY28APR26P17650,28-APR-2026,OPTIDX,PE,17650,0.05,
NFO,65901,65,NIFTY,NIFTY29SEP26P24000,29-SEP-2026,OPTIDX,PE,24000,0.05,
NFO,65900,65,NIFTY,NIFTY29SEP26C24000,29-SEP-2026,OPTIDX,CE,24000,0.05,
NFO,65899,65,NIFTY,NIFTY29SEP26P23000,29-SEP-2026,OPTIDX,PE,23000,0.05,
NFO,65898,65,NIFTY,NIFTY28APR26C17650,28-APR-2026,OPTIDX,CE,17650,0.05,
NFO,65895,65,NIFTY,NIFTY28APR26P17600,28-APR-2026,OPTIDX,PE,17600,0.05,
NFO,65894,65,NIFTY,NIFTY29SEP26P21000,29-SEP-2026,OPTIDX,PE,21000,0.05,
NFO,65893,65,NIFTY,NIFTY29SEP26C21000,29-SEP-2026,OPTIDX,CE,21000,0.05,
NFO,65890,65,NIFTY,NIFTY28APR26C17600,28-APR-2026,OPTIDX,CE,17600,0.05,
NFO,65889,65,NIFTY,NIFTY28APR26P17550,28-APR-2026,OPTIDX,PE,17550,0.05,
NFO,65888,65,NIFTY,NIFTY29SEP26P18000,29-SEP-2026,OPTIDX,PE,18000,0.05,
NFO,65887,65,NIFTY,NIFTY29SEP26C18000,29-SEP-2026,OPTIDX,CE,18000,0.05,
NFO,65886,65,NIFTY,NIFTY28APR26C17550,28-APR-2026,OPTIDX,CE,17550,0.05,
NFO,65885,65,NIFTY,NIFTY28APR26P17500,28-APR-2026,OPTIDX,PE,17500,0.05,
NFO,65882,65,NIFTY,NIFTY29SEP26P15000,29-SEP-2026,OPTIDX,PE,15000,0.05,
NFO,65881,65,NIFTY,NIFTY29SEP26C15000,29-SEP-2026,OPTIDX,CE,15000,0.05,
NFO,65878,65,NIFTY,NIFTY28APR26C17500,28-APR-2026,OPTIDX,CE,17500,0.05,
NFO,65877,65,NIFTY,NIFTY28APR26P17450,28-APR-2026,OPTIDX,PE,17450,0.05,
NFO,65876,65,NIFTY,NIFTY29SEP26P12000,29-SEP-2026,OPTIDX,PE,12000,0.05,
NFO,65875,65,NIFTY,NIFTY29SEP26C12000,29-SEP-2026,OPTIDX,CE,12000,0.05,
NFO,65874,350,SUNPHARMA,SUNPHARMA28APR26P2100,28-APR-2026,OPTSTK,PE,2100,0.05,
NFO,65873,350,SUNPHARMA,SUNPHARMA28APR26C2100,28-APR-2026,OPTSTK,CE,2100,0.05,
NFO,65870,65,NIFTY,NIFTY28APR26C17450,28-APR-2026,OPTIDX,CE,17450,0.05,
NFO,65869,65,NIFTY,NIFTY28APR26P17400,28-APR-2026,OPTIDX,PE,17400,0.05,
NFO,65866,65,NIFTY,NIFTY28APR26C17400,28-APR-2026,OPTIDX,CE,17400,0.05,
NFO,65865,65,NIFTY,NIFTY28APR26P17350,28-APR-2026,OPTIDX,PE,17350,0.05,
NFO,65864,65,NIFTY,NIFTY28APR26C17350,28-APR-2026,OPTIDX,CE,17350,0.05,
NFO,65863,65,NIFTY,NIFTY28APR26P17300,28-APR-2026,OPTIDX,PE,17300,0.05,
NFO,65862,65,NIFTY,NIFTY28APR26C17300,28-APR-2026,OPTIDX,CE,17300,0.05,
NFO,65857,65,NIFTY,NIFTY28APR26P17250,28-APR-2026,OPTIDX,PE,17250,0.05,
NFO,65856,65,NIFTY,NIFTY28APR26C17250,28-APR-2026,OPTIDX,CE,17250,0.05,
NFO,65855,65,NIFTY,NIFTY21APR26P17700,21-APR-2026,OPTIDX,PE,17700,0.05,
NFO,65854,65,NIFTY,NIFTY21APR26C17700,21-APR-2026,OPTIDX,CE,17700,0.05,
NFO,65851,65,NIFTY,NIFTY21APR26P17650,21-APR-2026,OPTIDX,PE,17650,0.05,
NFO,65850,65,NIFTY,NIFTY21APR26C17650,21-APR-2026,OPTIDX,CE,17650,0.05,
NFO,65847,65,NIFTY,NIFTY21APR26P17600,21-APR-2026,OPTIDX,PE,17600,0.05,
NFO,65846,65,NIFTY,NIFTY21APR26C17600,21-APR-2026,OPTIDX,CE,17600,0.05,
NFO,65845,65,NIFTY,NIFTY21APR26P17550,21-APR-2026,OPTIDX,PE,17550,0.05,
NFO,65844,65,NIFTY,NIFTY21APR26C17550,21-APR-2026,OPTIDX,CE,17550,0.05,
NFO,65841,65,NIFTY,NIFTY21APR26P17500,21-APR-2026,OPTIDX,PE,17500,0.05,
NFO,65840,65,NIFTY,NIFTY21APR26C17500,21-APR-2026,OPTIDX,CE,17500,0.05,
NFO,65839,65,NIFTY,NIFTY21APR26P17450,21-APR-2026,OPTIDX,PE,17450,0.05,
NFO,65838,65,NIFTY,NIFTY21APR26C17450,21-APR-2026,OPTIDX,CE,17450,0.05,
NFO,65837,65,NIFTY,NIFTY21APR26P17400,21-APR-2026,OPTIDX,PE,17400,0.05,
NFO,65836,65,NIFTY,NIFTY21APR26C17400,21-APR-2026,OPTIDX,CE,17400,0.05,
NFO,65835,65,NIFTY,NIFTY21APR26P17350,21-APR-2026,OPTIDX,PE,17350,0.05,
NFO,65834,65,NIFTY,NIFTY21APR26C17350,21-APR-2026,OPTIDX,CE,17350,0.05,
NFO,65833,65,NIFTY,NIFTY21APR26P17300,21-APR-2026,OPTIDX,PE,17300,0.05,
NFO,65832,65,NIFTY,NIFTY21APR26C17300,21-APR-2026,OPTIDX,CE,17300,0.05,
NFO,65831,65,NIFTY,NIFTY21APR26P17250,21-APR-2026,OPTIDX,PE,17250,0.05,
NFO,65830,65,NIFTY,NIFTY21APR26C17250,21-APR-2026,OPTIDX,CE,17250,0.05,
NFO,65829,65,NIFTY,NIFTY13APR26P17700,13-APR-2026,OPTIDX,PE,17700,0.05,
NFO,65828,65,NIFTY,NIFTY13APR26C17700,13-APR-2026,OPTIDX,CE,17700,0.05,
NFO,65827,65,NIFTY,NIFTY13APR26P17650,13-APR-2026,OPTIDX,PE,17650,0.05,
NFO,65826,65,NIFTY,NIFTY13APR26C17650,13-APR-2026,OPTIDX,CE,17650,0.05,
NFO,65824,65,NIFTY,NIFTY13APR26P17600,13-APR-2026,OPTIDX,PE,17600,0.05,
NFO,65823,65,NIFTY,NIFTY13APR26C17600,13-APR-2026,OPTIDX,CE,17600,0.05,
NFO,65821,65,NIFTY,NIFTY13APR26P17550,13-APR-2026,OPTIDX,PE,17550,0.05,
NFO,65820,65,NIFTY,NIFTY13APR26C17550,13-APR-2026,OPTIDX,CE,17550,0.05,
NFO,65819,65,NIFTY,NIFTY13APR26P17500,13-APR-2026,OPTIDX,PE,17500,0.05,
NFO,65818,65,NIFTY,NIFTY13APR26C17500,13-APR-2026,OPTIDX,CE,17500,0.05,
NFO,65817,65,NIFTY,NIFTY13APR26P17450,13-APR-2026,OPTIDX,PE,17450,0.05,
NFO,65816,65,NIFTY,NIFTY13APR26C17450,13-APR-2026,OPTIDX,CE,17450,0.05,
NFO,65815,65,NIFTY,NIFTY13APR26P17400,13-APR-2026,OPTIDX,PE,17400,0.05,
NFO,65814,65,NIFTY,NIFTY13APR26C17400,13-APR-2026,OPTIDX,CE,17400,0.05,
NFO,65812,65,NIFTY,NIFTY13APR26P17350,13-APR-2026,OPTIDX,PE,17350,0.05,
NFO,65811,65,NIFTY,NIFTY13APR26C17350,13-APR-2026,OPTIDX,CE,17350,0.05,
NFO,65809,65,NIFTY,NIFTY13APR26P17300,13-APR-2026,OPTIDX,PE,17300,0.05,
NFO,65808,65,NIFTY,NIFTY13APR26C17300,13-APR-2026,OPTIDX,CE,17300,0.05,
NFO,65807,65,NIFTY,NIFTY13APR26P17250,13-APR-2026,OPTIDX,PE,17250,0.05,
NFO,65805,65,NIFTY,NIFTY13APR26C17250,13-APR-2026,OPTIDX,CE,17250,0.05,
NFO,65804,65,NIFTY,NIFTY07APR26P17700,07-APR-2026,OPTIDX,PE,17700,0.05,
NFO,65803,65,NIFTY,NIFTY07APR26C17700,07-APR-2026,OPTIDX,CE,17700,0.05,
NFO,65802,65,NIFTY,NIFTY07APR26P17650,07-APR-2026,OPTIDX,PE,17650,0.05,
NFO,65801,65,NIFTY,NIFTY07APR26C17650,07-APR-2026,OPTIDX,CE,17650,0.05,
NFO,65800,65,NIFTY,NIFTY07APR26P17600,07-APR-2026,OPTIDX,PE,17600,0.05,
NFO,65799,65,NIFTY,NIFTY07APR26C17600,07-APR-2026,OPTIDX,CE,17600,0.05,
NFO,65798,65,NIFTY,NIFTY07APR26P17550,07-APR-2026,OPTIDX,PE,17550,0.05,
NFO,65797,65,NIFTY,NIFTY07APR26C17550,07-APR-2026,OPTIDX,CE,17550,0.05,
NFO,65796,65,NIFTY,NIFTY07APR26P17500,07-APR-2026,OPTIDX,PE,17500,0.05,
NFO,65795,65,NIFTY,NIFTY07APR26C17500,07-APR-2026,OPTIDX,CE,17500,0.05,
NFO,65794,65,NIFTY,NIFTY07APR26P17450,07-APR-2026,OPTIDX,PE,17450,0.05,
NFO,65792,65,NIFTY,NIFTY07APR26C17450,07-APR-2026,OPTIDX,CE,17450,0.05,
NFO,65791,65,NIFTY,NIFTY07APR26P17400,07-APR-2026,OPTIDX,PE,17400,0.05,
NFO,65790,65,NIFTY,NIFTY07APR26C17400,07-APR-2026,OPTIDX,CE,17400,0.05,
NFO,65789,65,NIFTY,NIFTY07APR26P17350,07-APR-2026,OPTIDX,PE,17350,0.05,
NFO,65786,65,NIFTY,NIFTY07APR26C17350,07-APR-2026,OPTIDX,CE,17350,0.05,
NFO,65784,65,NIFTY,NIFTY07APR26P17300,07-APR-2026,OPTIDX,PE,17300,0.05,
NFO,65782,65,NIFTY,NIFTY07APR26C17300,07-APR-2026,OPTIDX,CE,17300,0.05,
NFO,65781,65,NIFTY,NIFTY07APR26P17250,07-APR-2026,OPTIDX,PE,17250,0.05,
NFO,65780,65,NIFTY,NIFTY07APR26C17250,07-APR-2026,OPTIDX,CE,17250,0.05,
NFO,65772,1500,NTPC,NTPC28APR26P530,28-APR-2026,OPTSTK,PE,530,0.05,
NFO,65771,1500,NTPC,NTPC28APR26C530,28-APR-2026,OPTSTK,CE,530,0.05,
NFO,65770,6750,NMDC,NMDC28APR26P54,28-APR-2026,OPTSTK,PE,54,0.01,
NFO,65769,6750,NMDC,NMDC28APR26C54,28-APR-2026,OPTSTK,CE,54,0.01,
NFO,65748,200,MAZDOCK,MAZDOCK28APR26P1560,28-APR-2026,OPTSTK,PE,1560,0.05,
NFO,65747,200,MAZDOCK,MAZDOCK28APR26C1560,28-APR-2026,OPTSTK,CE,1560,0.05,
NFO,65735,30,BANKNIFTY,BANKNIFTY30JUN26P41600,30-JUN-2026,OPTIDX,PE,41600,0.05,
NFO,65730,30,BANKNIFTY,BANKNIFTY30JUN26C41600,30-JUN-2026,OPTIDX,CE,41600,0.05,
NFO,65727,30,BANKNIFTY,BANKNIFTY30JUN26P41500,30-JUN-2026,OPTIDX,PE,41500,0.05,
NFO,65726,30,BANKNIFTY,BANKNIFTY30JUN26C41500,30-JUN-2026,OPTIDX,CE,41500,0.05,
NFO,65725,30,BANKNIFTY,BANKNIFTY30JUN26P41400,30-JUN-2026,OPTIDX,PE,41400,0.05,
NFO,65724,30,BANKNIFTY,BANKNIFTY30JUN26C41400,30-JUN-2026,OPTIDX,CE,41400,0.05,
NFO,65723,30,BANKNIFTY,BANKNIFTY30JUN26P41300,30-JUN-2026,OPTIDX,PE,41300,0.05,
NFO,65722,30,BANKNIFTY,BANKNIFTY30JUN26C41300,30-JUN-2026,OPTIDX,CE,41300,0.05,
NFO,65721,30,BANKNIFTY,BANKNIFTY30JUN26P41200,30-JUN-2026,OPTIDX,PE,41200,0.05,
NFO,65720,30,BANKNIFTY,BANKNIFTY30JUN26C41200,30-JUN-2026,OPTIDX,CE,41200,0.05,
NFO,65719,30,BANKNIFTY,BANKNIFTY30JUN26P41100,30-JUN-2026,OPTIDX,PE,41100,0.05,
NFO,65718,425,KPITTECH,KPITTECH28APR26P460,28-APR-2026,OPTSTK,PE,460,0.05,
NFO,65717,425,KPITTECH,KPITTECH28APR26C460,28-APR-2026,OPTSTK,CE,460,0.05,
NFO,65716,30,BANKNIFTY,BANKNIFTY30JUN26C41100,30-JUN-2026,OPTIDX,CE,41100,0.05,
NFO,65715,30,BANKNIFTY,BANKNIFTY30JUN26P41000,30-JUN-2026,OPTIDX,PE,41000,0.05,
NFO,65709,30,BANKNIFTY,BANKNIFTY30JUN26C41000,30-JUN-2026,OPTIDX,CE,41000,0.05,
NFO,65708,30,BANKNIFTY,BANKNIFTY30JUN26P40900,30-JUN-2026,OPTIDX,PE,40900,0.05,
NFO,65707,30,BANKNIFTY,BANKNIFTY30JUN26C40900,30-JUN-2026,OPTIDX,CE,40900,0.05,
NFO,65706,30,BANKNIFTY,BANKNIFTY30JUN26P40800,30-JUN-2026,OPTIDX,PE,40800,0.05,
NFO,65705,30,BANKNIFTY,BANKNIFTY30JUN26C40800,30-JUN-2026,OPTIDX,CE,40800,0.05,
NFO,65704,30,BANKNIFTY,BANKNIFTY30JUN26P40700,30-JUN-2026,OPTIDX,PE,40700,0.05,
NFO,65703,30,BANKNIFTY,BANKNIFTY30JUN26C40700,30-JUN-2026,OPTIDX,CE,40700,0.05,
NFO,65700,120,MIDCPNIFTY,MIDCPNIFTY26MAY26P10250,26-MAY-2026,OPTIDX,PE,10250,0.05,
NFO,65699,120,MIDCPNIFTY,MIDCPNIFTY26MAY26C10250,26-MAY-2026,OPTIDX,CE,10250,0.05,
NFO,65698,120,MIDCPNIFTY,MIDCPNIFTY26MAY26P10225,26-MAY-2026,OPTIDX,PE,10225,0.05,
NFO,65697,120,MIDCPNIFTY,MIDCPNIFTY26MAY26C10225,26-MAY-2026,OPTIDX,CE,10225,0.05,
NFO,65696,120,MIDCPNIFTY,MIDCPNIFTY26MAY26P10175,26-MAY-2026,OPTIDX,PE,10175,0.05,
NFO,65695,120,MIDCPNIFTY,MIDCPNIFTY26MAY26C10175,26-MAY-2026,OPTIDX,CE,10175,0.05,
NFO,65694,120,MIDCPNIFTY,MIDCPNIFTY26MAY26P10150,26-MAY-2026,OPTIDX,PE,10150,0.05,
NFO,65693,120,MIDCPNIFTY,MIDCPNIFTY26MAY26C10150,26-MAY-2026,OPTIDX,CE,10150,0.05,
NFO,65692,120,MIDCPNIFTY,MIDCPNIFTY26MAY26P10125,26-MAY-2026,OPTIDX,PE,10125,0.05,
NFO,65691,120,MIDCPNIFTY,MIDCPNIFTY26MAY26C10125,26-MAY-2026,OPTIDX,CE,10125,0.05,
NFO,65690,120,MIDCPNIFTY,MIDCPNIFTY26MAY26P10075,26-MAY-2026,OPTIDX,PE,10075,0.05,
NFO,65689,120,MIDCPNIFTY,MIDCPNIFTY26MAY26C10075,26-MAY-2026,OPTIDX,CE,10075,0.05,
NFO,65687,120,MIDCPNIFTY,MIDCPNIFTY26MAY26P10050,26-MAY-2026,OPTIDX,PE,10050,0.05,
NFO,65686,120,MIDCPNIFTY,MIDCPNIFTY26MAY26C10050,26-MAY-2026,OPTIDX,CE,10050,0.05,
NFO,65685,120,MIDCPNIFTY,MIDCPNIFTY26MAY26P10025,26-MAY-2026,OPTIDX,PE,10025,0.05,
NFO,65684,120,MIDCPNIFTY,MIDCPNIFTY26MAY26C10025,26-MAY-2026,OPTIDX,CE,10025,0.05,
NFO,65683,120,MIDCPNIFTY,MIDCPNIFTY26MAY26P9975,26-MAY-2026,OPTIDX,PE,9975,0.05,
NFO,65682,120,MIDCPNIFTY,MIDCPNIFTY26MAY26C9975,26-MAY-2026,OPTIDX,CE,9975,0.05,
NFO,65681,120,MIDCPNIFTY,MIDCPNIFTY26MAY26P9950,26-MAY-2026,OPTIDX,PE,9950,0.05,
NFO,65680,120,MIDCPNIFTY,MIDCPNIFTY26MAY26C9950,26-MAY-2026,OPTIDX,CE,9950,0.05,
NFO,65679,120,MIDCPNIFTY,MIDCPNIFTY26MAY26P9925,26-MAY-2026,OPTIDX,PE,9925,0.05,
NFO,65678,120,MIDCPNIFTY,MIDCPNIFTY26MAY26C9925,26-MAY-2026,OPTIDX,CE,9925,0.05,
NFO,65677,120,MIDCPNIFTY,MIDCPNIFTY26MAY26P7900,26-MAY-2026,OPTIDX,PE,7900,0.05,
NFO,65676,120,MIDCPNIFTY,MIDCPNIFTY26MAY26C7900,26-MAY-2026,OPTIDX,CE,7900,0.05,
NFO,65675,120,MIDCPNIFTY,MIDCPNIFTY26MAY26P7800,26-MAY-2026,OPTIDX,PE,7800,0.05,
NFO,65674,120,MIDCPNIFTY,MIDCPNIFTY26MAY26C7800,26-MAY-2026,OPTIDX,CE,7800,0.05,
NFO,65673,120,MIDCPNIFTY,MIDCPNIFTY26MAY26P7700,26-MAY-2026,OPTIDX,PE,7700,0.05,
NFO,65672,120,MIDCPNIFTY,MIDCPNIFTY26MAY26C7700,26-MAY-2026,OPTIDX,CE,7700,0.05,
NFO,65671,120,MIDCPNIFTY,MIDCPNIFTY28APR26P10250,28-APR-2026,OPTIDX,PE,10250,0.05,
NFO,65670,120,MIDCPNIFTY,MIDCPNIFTY28APR26C10250,28-APR-2026,OPTIDX,CE,10250,0.05,
NFO,65667,120,MIDCPNIFTY,MIDCPNIFTY28APR26P10225,28-APR-2026,OPTIDX,PE,10225,0.05,
NFO,65666,120,MIDCPNIFTY,MIDCPNIFTY28APR26C10225,28-APR-2026,OPTIDX,CE,10225,0.05,
NFO,65665,120,MIDCPNIFTY,MIDCPNIFTY28APR26P10175,28-APR-2026,OPTIDX,PE,10175,0.05,
NFO,65664,120,MIDCPNIFTY,MIDCPNIFTY28APR26C10175,28-APR-2026,OPTIDX,CE,10175,0.05,
NFO,65663,120,MIDCPNIFTY,MIDCPNIFTY28APR26P10150,28-APR-2026,OPTIDX,PE,10150,0.05,
NFO,65662,120,MIDCPNIFTY,MIDCPNIFTY28APR26C10150,28-APR-2026,OPTIDX,CE,10150,0.05,
NFO,65661,120,MIDCPNIFTY,MIDCPNIFTY28APR26P10125,28-APR-2026,OPTIDX,PE,10125,0.05,
NFO,65660,120,MIDCPNIFTY,MIDCPNIFTY28APR26C10125,28-APR-2026,OPTIDX,CE,10125,0.05,
NFO,65659,400,INFY,INFY28APR26P840,28-APR-2026,OPTSTK,PE,840,0.05,
NFO,65658,400,INFY,INFY28APR26C840,28-APR-2026,OPTSTK,CE,840,0.05,
NFO,65655,120,MIDCPNIFTY,MIDCPNIFTY28APR26P10075,28-APR-2026,OPTIDX,PE,10075,0.05,
NFO,65654,120,MIDCPNIFTY,MIDCPNIFTY28APR26C10075,28-APR-2026,OPTIDX,CE,10075,0.05,
NFO,65653,120,MIDCPNIFTY,MIDCPNIFTY28APR26P10050,28-APR-2026,OPTIDX,PE,10050,0.05,
NFO,65652,120,MIDCPNIFTY,MIDCPNIFTY28APR26C10050,28-APR-2026,OPTIDX,CE,10050,0.05,
NFO,65649,120,MIDCPNIFTY,MIDCPNIFTY28APR26P10025,28-APR-2026,OPTIDX,PE,10025,0.05,
NFO,65648,120,MIDCPNIFTY,MIDCPNIFTY28APR26C10025,28-APR-2026,OPTIDX,CE,10025,0.05,
NFO,65647,120,MIDCPNIFTY,MIDCPNIFTY28APR26P9975,28-APR-2026,OPTIDX,PE,9975,0.05,
NFO,65646,120,MIDCPNIFTY,MIDCPNIFTY28APR26C9975,28-APR-2026,OPTIDX,CE,9975,0.05,
NFO,65645,120,MIDCPNIFTY,MIDCPNIFTY28APR26P9950,28-APR-2026,OPTIDX,PE,9950,0.05,
NFO,65644,120,MIDCPNIFTY,MIDCPNIFTY28APR26C9950,28-APR-2026,OPTIDX,CE,9950,0.05,
NFO,65643,120,MIDCPNIFTY,MIDCPNIFTY28APR26P9925,28-APR-2026,OPTIDX,PE,9925,0.05,
NFO,65642,120,MIDCPNIFTY,MIDCPNIFTY28APR26C9925,28-APR-2026,OPTIDX,CE,9925,0.05,
NFO,65641,120,MIDCPNIFTY,MIDCPNIFTY28APR26P7900,28-APR-2026,OPTIDX,PE,7900,0.05,
NFO,65640,120,MIDCPNIFTY,MIDCPNIFTY28APR26C7900,28-APR-2026,OPTIDX,CE,7900,0.05,
NFO,65639,120,MIDCPNIFTY,MIDCPNIFTY28APR26P7800,28-APR-2026,OPTIDX,PE,7800,0.05,
NFO,65638,120,MIDCPNIFTY,MIDCPNIFTY28APR26C7800,28-APR-2026,OPTIDX,CE,7800,0.05,
NFO,65637,120,MIDCPNIFTY,MIDCPNIFTY28APR26P7700,28-APR-2026,OPTIDX,PE,7700,0.05,
NFO,65636,120,MIDCPNIFTY,MIDCPNIFTY28APR26C7700,28-APR-2026,OPTIDX,CE,7700,0.05,
NFO,65634,1000,INDIANB,INDIANB28APR26P1220,28-APR-2026,OPTSTK,PE,1220,0.05,
NFO,65630,1000,INDIANB,INDIANB28APR26C1220,28-APR-2026,OPTSTK,CE,1220,0.05,
NFO,65613,9275,IDFCFIRSTB,IDFCFIRSTB28APR26P54,28-APR-2026,OPTSTK,PE,54,0.01,
NFO,65612,9275,IDFCFIRSTB,IDFCFIRSTB28APR26C54,28-APR-2026,OPTSTK,CE,54,0.01,
NFO,65611,9275,IDFCFIRSTB,IDFCFIRSTB28APR26P50,28-APR-2026,OPTSTK,PE,50,0.01,
NFO,65610,9275,IDFCFIRSTB,IDFCFIRSTB28APR26C50,28-APR-2026,OPTSTK,CE,50,0.01,
NFO,65609,9275,IDFCFIRSTB,IDFCFIRSTB28APR26P46,28-APR-2026,OPTSTK,PE,46,0.01,
NFO,65608,9275,IDFCFIRSTB,IDFCFIRSTB28APR26C46,28-APR-2026,OPTSTK,CE,46,0.01,
NFO,65607,9275,IDFCFIRSTB,IDFCFIRSTB28APR26P40,28-APR-2026,OPTSTK,PE,40,0.01,
